YEAR,REGION,AREA,TYPE_EXPENSE,VALUE,UNIT,SOURCE
2564,ภาคกลาง,นอกเขตเทศบาล,ค่าใช้จ่ายส่วนบุคคล,672,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,343,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,การเดินทางและการสื่อสาร,4675,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,การศึกษา,229,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,"การบันเทิง การอ่านและกิจกรรมทางศาสนา",339,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,การจัดงานพิธีในโอกาสพิเศษ,103,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,2857,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,16441,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,14397,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,"อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์)",5987,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,เครื่องดื่มที่มีแอลกอฮอล์,215,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,"ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ",73,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,"ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ",3444,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,เครื่องนุ่งห่มและรองเท้า,252,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,ค่าใช้จ่ายส่วนบุคคล,555,บาท,สำนักงานสถิติแห่งชาติ
